step,type,amount,nameOrig,oldBalanceOrig,nameDest,oldBalanceDest
490,CASH_OUT,514387.41,C1485611866,0.0,C1690464186,762375.71
370,CASH_OUT,23953.09,C1283478794,99956.0,C226140521,1776117.55
403,PAYMENT,803.48,C349064704,9575.0,M1042325724,0.0
401,CASH_OUT,107004.67,C1548296102,50377.0,C1472525646,0.0
424,CASH_OUT,2772748.37,C323857001,2772748.37,C1982168080,0.0
571,PAYMENT,6616.07,C590654926,5223.0,M1566379331,0.0
567,CASH_OUT,18230.15,C1153224255,10185.0,C160956775,0.0
398,CASH_OUT,225275.09,C1477491702,0.0,C2028794349,1552685.87
372,CASH_IN,120256.4,C174807760,3910164.54,C1299456198,848250.92
377,PAYMENT,16433.56,C751132388,21744.58,M30399786,0.0
403,PAYMENT,1740.34,C574763980,0.0,M2124345953,0.0
540,CASH_OUT,150330.44,C1346857885,0.0,C1870843528,1264782.15
404,PAYMENT,5104.77,C12446740,5911.73,M839640404,0.0
402,TRANSFER,1141652.19,C424882527,0.0,C2136529903,2666979.39
402,PAYMENT,5937.25,C2072084760,0.0,M1364400784,0.0
378,TRANSFER,3016889.44,C752677192,0.0,C1356073531,3975102.33
514,CASH_OUT,195135.27,C2057598037,0.0,C1645778314,291784.13
395,PAYMENT,6857.62,C1435181947,0.0,M2020522002,0.0
403,PAYMENT,13519.09,C104434154,0.0,M352569025,0.0
356,PAYMENT,15264.8,C1199457745,1512.0,M810473230,0.0
692,CASH_IN,42357.85,C99481486,4720083.2,C987807300,1567762.45
544,CASH_OUT,289716.63,C199020201,0.0,C989504089,63955538.29
356,CASH_IN,219874.26,C177731198,17184.0,C2020247541,0.0
518,CASH_OUT,306117.33,C210848970,793228.0,C1387825074,29390.09
377,PAYMENT,17505.92,C1861188764,5501.0,M1845519835,0.0
394,PAYMENT,30463.94,C1873063896,1220.0,M1651624568,0.0
396,PAYMENT,22204.4,C167087136,1359.18,M1372093185,0.0
395,CASH_OUT,259938.16,C1335912707,979841.24,C1338644402,745864.4
594,CASH_OUT,373092.14,C1677087573,105417.0,C976060942,16000961.72
448,CASH_IN,12177.07,C92364929,228623.8,C1408983302,51256.33
380,PAYMENT,16457.92,C1625408977,1550.0,M1725566288,0.0
495,PAYMENT,11147.98,C2123845708,241075.0,M1522296539,0.0
395,CASH_OUT,316269.9,C1063391934,181049.0,C965979196,29076.92
396,TRANSFER,737655.19,C1612973321,0.0,C706400925,5886709.61
530,DEBIT,1609.08,C1627545028,21390.0,C1332885315,3456669.37
379,CASH_OUT,27537.95,C858936188,0.0,C138289903,93411.29
399,CASH_OUT,231373.54,C1284596502,1542.0,C726057372,0.0
357,TRANSFER,929438.96,C393688185,0.0,C619425560,2449141.98
404,CASH_IN,323590.16,C311515953,2319.0,C263784634,158292.16
379,PAYMENT,17641.29,C984319567,0.0,M2076823367,0.0
505,TRANSFER,2979972.78,C1904352957,2979972.78,C436096516,0.0
393,CASH_OUT,227792.85,C1392742006,16102.0,C1346971368,468782.84
397,PAYMENT,14197.82,C733277472,2013.0,M1495761043,0.0
612,PAYMENT,11961.0,C581493638,41286.0,M1573979412,0.0
402,CASH_IN,153935.93,C813618051,348107.19,C1825882062,8907629.33
396,PAYMENT,7629.84,C202299956,9770.0,M1583566507,0.0
372,CASH_OUT,147034.79,C246349307,3076.0,C153688272,0.0
394,TRANSFER,1852536.73,C202266211,128.0,C971307270,269487.99
570,PAYMENT,12411.31,C1460779808,31339.0,M1861713725,0.0
378,CASH_OUT,263672.05,C1264808130,0.0,C1725750795,1715165.38
379,CASH_OUT,88336.92,C1923226519,21032.0,C773663341,0.0
369,CASH_IN,99752.82,C1914779577,876.0,C155852501,20231095.1
373,PAYMENT,10618.06,C1344739479,15162.0,M1630050294,0.0
476,PAYMENT,6090.8,C1591520066,26453.63,M801280914,0.0
466,CASH_OUT,212407.86,C1650997900,0.0,C1712033174,4054226.0
369,PAYMENT,3323.38,C1773524458,77023.34,M241656082,0.0
403,CASH_IN,97911.67,C1967380400,1293339.61,C1304628773,999584.92
406,PAYMENT,16967.07,C2036908206,0.0,M254805671,0.0
372,TRANSFER,222442.57,C185861659,10856.0,C1426325417,0.0
404,PAYMENT,12806.22,C2135852756,491442.0,M1036121727,0.0
400,CASH_IN,122439.36,C1274162189,60278.0,C372050262,0.0
398,PAYMENT,6681.3,C993756899,51415.0,M1100444789,0.0
404,CASH_OUT,118679.18,C809582437,40618.0,C1704089442,0.0
403,PAYMENT,4464.97,C916189592,0.0,M307424881,0.0
395,CASH_IN,46670.37,C447252906,9331901.1,C955880261,77096.15
691,PAYMENT,8657.96,C1889164900,0.0,M452860887,0.0
402,PAYMENT,32231.92,C2018819460,0.0,M1422766678,0.0
403,CASH_IN,191423.5,C689251435,2971.0,C679154396,5503165.07
564,PAYMENT,4856.1,C1937717918,3704.17,M1472206856,0.0
379,CASH_OUT,167404.03,C1527186693,32693.0,C1077990051,37185.4
595,PAYMENT,5106.84,C88600251,23196.39,M1850250913,0.0
401,PAYMENT,2016.61,C1378920,0.0,M1881803803,0.0
373,PAYMENT,2618.31,C238893345,0.0,M1998420961,0.0
379,CASH_OUT,301562.64,C714257771,0.0,C1562621850,4872472.17
405,PAYMENT,5727.15,C549133835,227164.0,M1282079166,0.0
383,CASH_IN,82187.79,C1224451958,1964114.43,C2030810637,406810.98
378,CASH_OUT,142194.29,C2013136536,21108.0,C2014448805,440.53
379,CASH_OUT,442930.33,C795779641,0.0,C1209188932,6841608.35
694,CASH_IN,231872.51,C1792486780,20463.0,C741840790,168703.14
715,CASH_OUT,287572.56,C1744556975,36601.0,C1361953185,2099074.31
401,PAYMENT,7166.07,C1409796026,445.0,M1152914603,0.0
379,PAYMENT,9305.14,C1708595815,100977.29,M110180254,0.0
476,PAYMENT,13919.42,C1670460194,0.0,M978320604,0.0
476,CASH_OUT,159582.66,C576227569,873.0,C1684401063,158501.99
372,CASH_OUT,98088.83,C334297119,0.0,C1912793210,608642.35
375,CASH_OUT,98165.48,C839521991,0.0,C220942808,435494.31
380,PAYMENT,3495.24,C1882926110,36859.0,M2096806626,0.0
540,PAYMENT,2885.85,C2090068245,0.0,M1640264210,0.0
550,CASH_OUT,219507.76,C1297825349,27328.37,C2102866021,735077.3
500,PAYMENT,9061.4,C197069111,314.0,M586721148,0.0
380,TRANSFER,402693.34,C1424863706,0.0,C1676438594,476051.74
550,PAYMENT,1343.14,C486066140,0.0,M1076947133,0.0
407,CASH_OUT,283241.94,C961750659,0.0,C1721185561,414303.65
356,CASH_OUT,232.46,C1907584176,0.0,C824912003,39721.26
589,CASH_OUT,150207.52,C1007115029,322827.69,C436859927,2127345.61
378,TRANSFER,48017.34,C2064247486,0.0,C952645500,74607.79
395,PAYMENT,30949.87,C19905034,279.0,M2076984898,0.0
403,CASH_OUT,240589.82,C631332529,25949.0,C802937576,1997488.71
357,PAYMENT,2040.98,C892381084,391145.0,M982992833,0.0
405,CASH_IN,178502.65,C184101628,1294702.46,C1968872985,203573.15
573,CASH_OUT,62249.1,C1458559430,55042.0,C975699901,309454.06
378,CASH_IN,233785.4,C1565902081,7117015.45,C751169191,4739584.17
395,CASH_OUT,271399.45,C44558853,11464.0,C1955538726,316998.94
594,CASH_OUT,273560.76,C1098336609,3415.0,C1753906998,221472.03
402,CASH_IN,117679.69,C1205744343,10529142.69,C1583431487,755607.59
505,CASH_IN,370193.45,C749619972,4753153.54,C1841336794,980462.59
692,PAYMENT,5381.93,C1826394868,1291.0,M1191588701,0.0
570,CASH_IN,237452.46,C928815520,7130916.88,C1235889909,428472.35
357,CASH_IN,17683.5,C1301169446,16095474.76,C1430172050,6149485.01
395,CASH_OUT,119113.7,C110187709,26566.0,C25136566,8378544.26
546,CASH_OUT,74595.73,C1927108055,0.0,C334560893,120328.75
619,CASH_IN,31762.19,C561500527,66406.0,C2091673968,1138119.82
423,CASH_IN,72791.06,C1044034172,11720829.73,C71070490,147380.88
619,TRANSFER,936466.1,C1336000940,105626.0,C1596018923,31176.84
403,CASH_OUT,46463.22,C1424512251,5815.0,C787818312,234945.46
375,CASH_IN,19375.65,C988606728,125.0,C198233326,2092342.48
394,CASH_OUT,117886.44,C762311537,66517.0,C1228842677,0.0
377,PAYMENT,52247.17,C1478106615,177119.49,M142392270,0.0
403,CASH_OUT,27920.46,C718858690,4004.0,C1817126208,480281.99
525,CASH_OUT,130679.27,C1339195635,44313.0,C1434109180,7390.72
395,TRANSFER,280989.06,C267284913,0.0,C1938313091,612089.76
372,PAYMENT,9894.69,C2042693147,0.0,M537352329,0.0
517,PAYMENT,19413.68,C627865551,67250.0,M991502127,0.0
687,PAYMENT,1257.07,C449848790,1100.0,M222501458,0.0
522,TRANSFER,481318.07,C1454032156,0.0,C1502143342,12099978.11
360,CASH_IN,339651.58,C1496534280,37563.03,C529380177,8224680.0
401,CASH_OUT,94777.15,C1438334580,172457.0,C623753918,5652139.06
585,CASH_IN,912.18,C953069153,297.0,C517862958,2108611.74
493,PAYMENT,2297.72,C1404726199,0.0,M1657995346,0.0
370,CASH_OUT,174969.99,C1715648211,0.0,C1051776663,1477343.25
358,PAYMENT,6184.49,C746120270,478.0,M344049561,0.0
374,PAYMENT,16712.18,C1044304930,103518.08,M1897545014,0.0
400,CASH_OUT,143405.56,C626636909,452.0,C187581341,0.0
402,CASH_IN,211386.08,C1680340211,8467374.49,C101154332,553737.96
396,CASH_IN,270326.6,C1949772926,151915.0,C1229161390,175787.81
404,CASH_OUT,3996.31,C1682069098,376.0,C176156148,0.0
372,TRANSFER,504673.26,C129222951,0.0,C1615203358,703219.05
407,CASH_OUT,42906.6,C1935970173,139013.71,C1066135437,1769916.77
525,CASH_OUT,473990.56,C1269818196,0.0,C1256325701,1187350.2
373,PAYMENT,34201.75,C1148221798,0.0,M1452551336,0.0
403,DEBIT,2035.59,C431469103,82619.0,C905012781,161295.1
563,CASH_OUT,21663.9,C1630465211,0.0,C1161119792,298137.65
506,TRANSFER,7041719.54,C295695808,7041719.54,C1634584019,0.0
373,PAYMENT,20484.69,C1925404567,59694.0,M1913228685,0.0
375,TRANSFER,258163.64,C1539940074,0.0,C1876828021,265451.98
517,PAYMENT,26049.31,C1345668271,21822.0,M341994088,0.0
375,CASH_OUT,177253.18,C621730732,0.0,C1001208430,1636345.22
544,PAYMENT,19819.75,C1432881609,0.0,M249237511,0.0
396,TRANSFER,614084.81,C1448636268,40350.0,C28380934,51430.51
399,PAYMENT,4624.22,C1588816092,0.0,M1008750825,0.0
396,PAYMENT,9070.94,C2025134616,0.0,M220934059,0.0
527,CASH_OUT,92487.54,C1323569716,154307.0,C872117709,0.0
404,PAYMENT,33027.81,C1664212093,203022.59,M20949514,0.0
359,PAYMENT,8943.97,C501567466,103086.0,M1353382811,0.0
633,TRANSFER,405400.26,C2129660302,405400.26,C770221962,0.0
378,CASH_OUT,50622.03,C1586772830,14240.0,C180565741,1284978.13
686,CASH_OUT,219079.92,C122044608,0.0,C890337221,1112060.34
398,PAYMENT,22345.58,C1260538598,0.0,M51974434,0.0
397,CASH_OUT,20132.62,C1346971056,0.0,C678153271,11909126.48
374,CASH_OUT,154417.7,C1925164223,0.0,C1177594406,213109.79
402,CASH_IN,13896.23,C492226517,1305662.09,C59086829,72876.83
405,CASH_IN,183059.67,C539742017,1290502.25,C1804288580,3228270.33
403,CASH_OUT,41541.78,C807438290,0.0,C1039448396,375537.65
396,PAYMENT,32646.53,C598699586,10835.0,M1695473807,0.0
403,CASH_OUT,231931.52,C31666620,67328.0,C1441363601,510591.06
404,CASH_IN,89011.97,C1560229726,1568076.8,C579273682,472357.68
403,CASH_OUT,343038.58,C920782109,0.0,C1998593710,6293193.18
687,CASH_OUT,54273.01,C349012619,1359.0,C214057739,7886.13
372,TRANSFER,341465.03,C1472040835,55385.0,C1897269877,485227.37
565,TRANSFER,367653.02,C1677313489,0.0,C1428055479,492786.68
378,PAYMENT,10973.27,C1036504041,101123.0,M1509813837,0.0
396,CASH_IN,251163.11,C1965357208,4338566.91,C1028362359,77397132.85
395,CASH_OUT,196404.13,C394314224,20124.0,C354591804,0.0
376,PAYMENT,11276.99,C1674325401,105036.0,M613125299,0.0
517,PAYMENT,4360.71,C1036037179,0.0,M152815161,0.0
709,CASH_OUT,108696.14,C402955487,34950.0,C857640335,42829.08
589,CASH_IN,241002.34,C1678728796,1179848.72,C623855363,522668.63
525,PAYMENT,12717.43,C800109691,256134.8,M801027439,0.0
509,CASH_IN,160454.05,C342872036,7750565.36,C502035475,175543.15
690,CASH_OUT,160271.41,C389660670,13196.0,C623592362,0.0
377,CASH_OUT,75811.95,C248377571,0.0,C367193460,1432991.0
375,TRANSFER,51950.36,C1275175317,11913.0,C1813816837,75662.79
398,CASH_OUT,153044.29,C120516998,567078.03,C104124668,673985.75
401,CASH_OUT,88002.94,C807548104,4580.0,C1158786169,0.0
592,CASH_IN,184790.01,C495789740,7189.0,C1910018633,1497346.48
595,TRANSFER,76732.89,C1422736429,76732.89,C420728464,0.0
403,CASH_OUT,294250.77,C1761560801,0.0,C1423983240,15681944.34
398,PAYMENT,91043.1,C663807929,0.0,M1565258470,0.0
372,TRANSFER,941807.95,C688574328,101704.92,C546945301,1632675.88
688,PAYMENT,7388.27,C1165407745,1248.0,M419914977,0.0
359,TRANSFER,195682.74,C772266181,6676.0,C555714716,0.0
396,CASH_IN,40172.01,C747468574,5806219.27,C928029159,1727213.58
379,CASH_OUT,258934.5,C1492447058,202029.0,C227243279,0.0
695,PAYMENT,9222.51,C1934011446,0.0,M635721523,0.0
376,CASH_OUT,12535.69,C1661197973,0.0,C537208285,311303.17
379,PAYMENT,14067.05,C76363315,244174.0,M1430700763,0.0
619,CASH_OUT,88154.1,C1155450120,25349.0,C2045190486,0.0
401,CASH_IN,223550.6,C1624259666,11354.0,C938880135,2372218.88
371,CASH_OUT,2188.7,C573539537,5786.0,C1458610677,0.0
371,TRANSFER,854519.64,C1566454087,0.0,C1630636858,1319483.3
684,CASH_OUT,196934.47,C405936899,0.0,C1564159386,8903633.59
522,TRANSFER,427724.8,C1650235281,0.0,C1724875582,946408.23
397,CASH_IN,23444.32,C730799815,3195.01,C1448643642,211395.33
401,PAYMENT,18319.91,C2124251845,0.0,M2004585217,0.0
448,CASH_OUT,145646.15,C468344442,0.0,C1020159652,5660545.75
573,PAYMENT,885.41,C1814660419,25884.0,M290067913,0.0
404,PAYMENT,426.54,C2124897438,21002.0,M1150289592,0.0
379,CASH_IN,338228.16,C1562688954,4306794.89,C1704793838,411451.58
401,CASH_IN,66486.81,C330597288,9723306.7,C1332487292,545646.38
709,CASH_OUT,253551.22,C857702588,21131.0,C145370167,322453.19
375,TRANSFER,1736245.34,C932663337,81170.4,C645610003,4147684.5
687,CASH_OUT,5531.25,C413662103,101817.33,C695341023,2868634.64
547,CASH_IN,275592.7,C2126380647,7699575.95,C1975738059,533292.28
357,PAYMENT,25873.66,C536657123,9578.28,M1911163666,0.0
397,TRANSFER,1195000.82,C525585060,127479.0,C1706406214,289057.74
404,PAYMENT,2598.69,C1904497861,28868.0,M1886009835,0.0
588,PAYMENT,24938.18,C987812075,204456.27,M930157117,0.0
378,CASH_IN,285429.68,C1422730982,527630.57,C2017318515,10310441.16
398,CASH_IN,274253.01,C1437496664,8024457.83,C2003734640,1906996.27
375,PAYMENT,32291.39,C582925839,6258.77,M396777069,0.0
393,CASH_OUT,49566.16,C2141039506,115587.78,C118173848,975383.71
381,PAYMENT,18.77,C214294058,0.0,M2035770516,0.0
527,PAYMENT,6935.99,C1822896478,32654.0,M1131678779,0.0
402,CASH_IN,293551.72,C1066886342,12674.0,C734500772,212740.93
586,TRANSFER,680665.65,C1005530982,0.0,C1279455582,5756624.01
380,CASH_IN,104269.97,C487240517,12905791.26,C1362586185,923514.34
381,PAYMENT,10416.38,C1144063304,1162.0,M25305119,0.0
420,PAYMENT,1332.16,C1104641940,43474.0,M1841861216,0.0
405,TRANSFER,624281.5,C242087823,0.0,C617386836,685376.07
371,PAYMENT,28950.27,C2005085497,0.0,M1166368327,0.0
550,CASH_OUT,15873.69,C692739892,0.0,C874159540,149420.67
592,CASH_IN,103380.3,C1670554509,2037499.29,C528475240,11532946.13
404,PAYMENT,12978.25,C1440612565,0.0,M826339756,0.0
403,CASH_IN,73570.36,C906419161,21733.0,C70060294,23528.06
358,PAYMENT,2296.39,C724538349,250140.0,M661164623,0.0
370,PAYMENT,10249.25,C1353817385,0.0,M1037616826,0.0
547,TRANSFER,1139983.15,C666869003,1139983.15,C923969189,0.0
379,PAYMENT,1182.33,C718989415,0.0,M956037450,0.0
513,CASH_OUT,217506.28,C1899106071,217506.28,C1046276504,78480.8
356,PAYMENT,11464.71,C58427438,12616.0,M1685121046,0.0
399,CASH_IN,407220.66,C1547421687,0.0,C1822599359,723027.69
596,PAYMENT,14688.51,C495369611,0.0,M1063576313,0.0
402,TRANSFER,1859023.67,C1427065035,0.0,C1908595889,4200658.67
374,CASH_IN,28429.13,C1590465299,12556574.06,C378332404,465822.02
670,CASH_OUT,1938347.14,C106058139,1938347.14,C1218665261,294911.92
380,CASH_OUT,66027.55,C1167266312,16.0,C1283903116,0.0
380,CASH_IN,38060.67,C952073575,102088.0,C234208881,4526016.73
360,TRANSFER,1594822.9,C1616931827,0.0,C105764637,7170577.05
370,CASH_IN,634217.58,C1408281303,106654.0,C1615191157,1007769.62
544,CASH_OUT,176615.55,C1185604375,0.0,C1475230405,3727579.37
375,CASH_OUT,111185.39,C747007900,0.0,C169895228,242373.65
674,TRANSFER,171651.7,C582884877,171651.7,C2136467775,0.0
379,PAYMENT,16911.98,C591292535,13480.66,M2058231005,0.0
400,PAYMENT,6580.73,C1314361279,41380.0,M1185804782,0.0
371,PAYMENT,5305.78,C2003130080,76547.94,M1153519635,0.0
380,PAYMENT,18950.86,C813194812,245297.0,M178309214,0.0
358,PAYMENT,23138.17,C1951586844,0.0,M1748293067,0.0
402,CASH_OUT,241263.08,C765729787,0.0,C1013845504,3043825.13
687,CASH_IN,242071.66,C917013935,1940121.33,C531874044,545242.95
370,PAYMENT,5696.93,C2133469280,0.0,M1736331200,0.0
546,CASH_OUT,372304.72,C2068139445,13396.0,C1888621755,0.0
544,TRANSFER,445158.97,C1334822753,0.0,C1006182805,477235.35
403,PAYMENT,11129.95,C1356933098,0.0,M175508852,0.0
395,TRANSFER,866546.11,C1117355931,0.0,C757783942,1147992.71
379,CASH_IN,197598.87,C753589916,1831727.88,C529388720,2113098.72
356,CASH_IN,245613.95,C1952424904,1024245.42,C434496190,1881210.77
375,PAYMENT,10067.08,C1906988140,57579.0,M2078357070,0.0
585,PAYMENT,4312.47,C270194117,791150.0,M654882875,0.0
402,CASH_OUT,316273.97,C1563304849,31481.0,C1109027430,0.0
394,CASH_IN,340938.43,C1625610439,34913.0,C976194498,1943783.15
492,CASH_OUT,137556.22,C1138922058,9900.0,C1983208096,354137.12
377,PAYMENT,11860.92,C1703740753,20215.26,M1731602459,0.0
373,PAYMENT,12482.62,C376256398,15180.0,M2142714864,0.0
401,CASH_OUT,79482.14,C241894119,51286.0,C1166170079,79513.56
687,CASH_OUT,69077.14,C2075375102,69077.14,C2132856872,110691.08
687,TRANSFER,1509923.27,C204017122,22160.0,C297384776,4176906.91
683,CASH_IN,134837.07,C1841209566,7493093.16,C1965816690,579333.47
546,CASH_IN,191223.39,C1444108733,63538.0,C867811097,0.0
376,TRANSFER,126379.51,C1012475854,0.0,C1325720016,501433.67
371,CASH_OUT,228019.34,C1140897190,15855.57,C1414073027,1983081.04
401,PAYMENT,17306.83,C968607877,337.0,M1583565279,0.0
403,CASH_OUT,98637.03,C40729142,50181.0,C592336353,707730.13
622,CASH_OUT,165547.54,C1559989964,165547.54,C184933792,0.0
690,PAYMENT,9453.49,C1060418306,20417.0,M1208358713,0.0
552,CASH_OUT,6756.46,C1304697562,24491.0,C1703640283,0.0
405,CASH_OUT,64850.54,C903896964,0.0,C1734283234,11598318.0
495,TRANSFER,58737.53,C185461868,58737.53,C91345740,0.0
380,CASH_IN,252308.09,C1193825614,1040636.58,C756062534,1906486.26
545,CASH_IN,103761.12,C237778446,1063.0,C1396552560,0.0
528,PAYMENT,2605.29,C1010904415,7729.0,M688592813,0.0
684,CASH_OUT,181188.14,C973008714,0.0,C652746589,409325.28
400,PAYMENT,13569.54,C322148964,0.0,M1816763933,0.0
540,CASH_IN,5905.09,C1580220834,215117.0,C1383624610,151023.06
378,CASH_IN,52792.22,C448176011,748860.45,C678987654,1149341.12
550,PAYMENT,2937.54,C1882970509,506.0,M1598944741,0.0
380,CASH_OUT,72025.67,C9190718,68742.0,C279505990,270621.43
688,CASH_IN,196889.08,C238849194,9712323.73,C598490165,434803.44
380,CASH_OUT,32245.24,C382644919,0.0,C1604980915,263056.73
378,TRANSFER,478744.69,C402557472,25708.0,C1614266080,0.0
661,CASH_OUT,316789.93,C1296967646,0.0,C1139908932,3654364.17
688,CASH_OUT,117524.43,C486494948,76465.0,C732644946,88421.05
375,PAYMENT,5109.27,C1528843314,49544.0,M2077185202,0.0
401,PAYMENT,19627.93,C1701369222,0.0,M2085599104,0.0
406,PAYMENT,1025.26,C1868826702,0.0,M1327969504,0.0
380,PAYMENT,1114.37,C981114921,0.0,M511741874,0.0
399,CASH_IN,478146.91,C2120898251,18708.0,C1726698604,34037.44
469,CASH_IN,17044.58,C522251253,9012923.67,C749877539,3590560.22
406,CASH_IN,19860.35,C988174648,20249.0,C173774013,0.0
401,CASH_IN,254144.41,C490190739,885870.43,C1195446072,1676744.45
687,PAYMENT,14508.84,C1313415088,0.0,M1894965107,0.0
397,CASH_OUT,355391.06,C29279209,6067.0,C1300269714,0.0
663,CASH_OUT,115782.68,C1315392572,115782.68,C149911894,45843.46
400,CASH_OUT,154780.76,C1705672739,0.0,C1312854020,156027.7
379,CASH_OUT,60679.88,C1098007373,40720.0,C1135283943,78360.52
585,TRANSFER,671595.75,C133886523,664531.0,C380142220,300476.43
396,PAYMENT,8100.01,C1967285281,0.0,M1012320231,0.0
396,PAYMENT,69010.98,C796858161,8221.0,M1941391190,0.0
373,CASH_OUT,129742.87,C311600421,0.0,C1130400074,758879.96
379,CASH_OUT,28562.07,C260716917,0.0,C1347240047,686617.38
545,PAYMENT,42019.95,C902261102,5033.0,M796477287,0.0
404,CASH_OUT,171452.75,C2119484829,49578.0,C433811240,0.0
405,CASH_IN,38506.26,C256863783,4013720.19,C1315557783,133506.79
371,CASH_OUT,230250.4,C819211015,22584.0,C107403077,59530.04
404,CASH_OUT,65816.17,C1427015689,0.0,C1758144561,3299858.33
359,PAYMENT,3054.09,C833542670,0.0,M187577575,0.0
709,TRANSFER,699851.42,C66862395,173.0,C1409552094,321582.64
378,CASH_OUT,22974.8,C797897443,6061.0,C1548172116,315122.98
371,CASH_OUT,18920.28,C1249763083,0.0,C1372341378,395386.44
399,CASH_IN,97505.62,C1838717819,20151.0,C586859032,0.0
573,PAYMENT,1895.09,C596417338,0.0,M385263438,0.0
399,PAYMENT,15044.13,C1311575009,10577.0,M1666756604,0.0
503,PAYMENT,9608.27,C879732838,0.0,M709467659,0.0
514,CASH_IN,259622.49,C1780610876,9686125.62,C1481851679,54042445.68
585,CASH_OUT,200811.5,C19580628,9097.0,C515429534,0.0
538,CASH_OUT,315944.67,C1779253004,6094.0,C1873521008,389962.82
571,CASH_OUT,78482.23,C2144863630,49873.0,C802761544,3947717.74
397,CASH_OUT,79277.89,C1963994102,73297.0,C1792399336,1383.99
372,CASH_OUT,182336.93,C411775642,125019.0,C1495991301,1149392.87
379,CASH_OUT,155448.03,C438913940,0.0,C897253810,288781.29
544,CASH_OUT,75838.74,C534295305,22098.0,C1330324865,0.0
549,CASH_IN,223659.33,C1609626070,5068.0,C1466839985,9928.62
373,PAYMENT,17380.37,C415373062,9991.0,M2146369209,0.0
399,PAYMENT,47371.8,C1978071199,122.0,M543563247,0.0
372,TRANSFER,211253.92,C1479543748,8578.0,C315744076,0.0
358,PAYMENT,23087.83,C1264011648,220241.71,M2145991226,0.0
380,CASH_IN,217376.85,C588339776,2892125.36,C600410876,1860291.48
370,PAYMENT,14967.24,C648273882,0.0,M308147058,0.0
371,CASH_OUT,261358.62,C1673856626,0.0,C322992076,273637.62
378,CASH_OUT,9701.53,C665048893,0.0,C1225972522,257012.35
373,CASH_IN,799.8,C651205067,1852394.86,C504814504,384151.71
524,PAYMENT,12438.49,C830089385,0.0,M343229527,0.0
384,PAYMENT,6834.27,C200294250,268.0,M624845226,0.0
402,CASH_OUT,118999.09,C261271997,424.0,C1820267860,0.0
356,CASH_OUT,238926.12,C364800471,0.0,C964855243,3151751.6
404,PAYMENT,7010.65,C525426906,42019.0,M329966685,0.0
375,CASH_OUT,263333.21,C1615417574,17814.0,C124824539,677580.39
395,CASH_OUT,135889.62,C359488022,9078.0,C961446982,2667683.7
371,CASH_OUT,15378.81,C420886682,254896.0,C921497475,632661.93
406,CASH_IN,214077.96,C1113910740,9071194.37,C1190204981,1255445.53
688,PAYMENT,7840.74,C959240280,106184.0,M1648736242,0.0
686,CASH_IN,235114.59,C681926924,13718.0,C1488985514,0.0
396,CASH_OUT,16496.31,C270452636,0.0,C809007991,1063362.22
